4 апреля 2022 года	В Прибалтике пошли на очередной недружественный шаг	https://www.1tv.ru/news/2022-04-04/425573-v_pribaltike_poshli_na_ocherednoy_nedruzhestvennyy_shag
4 апреля 2022 года	В Греции несколько украинцев напали на маленькую девочку, которая вместе с родителями участвовала в автопробеге в поддержку России	https://www.1tv.ru/news/2022-04-04/425566-v_gretsii_neskolko_ukraintsev_napali_na_malenkuyu_devochku_kotoraya_vmeste_s_roditelyami_uchastvovala_v_avtoprobege_v_podderzhku_rossii
4 апреля 2022 года	Расследованием провокации в Буче занялся Следственный комитет России	https://www.1tv.ru/news/2022-04-04/425572-rassledovaniem_provokatsii_v_buche_zanyalsya_sledstvennyy_komitet_rossii
4 апреля 2022 года	Россия расценивает ситуацию в украинском городе Буча как провокацию и угрозу мировой безопасности	https://www.1tv.ru/news/2022-04-04/425571-rossiya_rastsenivaet_situatsiyu_v_ukrainskom_gorode_bucha_kak_provokatsiyu_i_ugrozu_mirovoy_bezopasnosti
4 апреля 2022 года	Спецназ Росгвардии уничтожил украинскую диверсионную группу в Киевской области	https://www.1tv.ru/news/2022-04-04/425564-spetsnaz_rosgvardii_unichtozhil_ukrainskuyu_diversionnuyu_gruppu_v_kievskoy_oblasti
4 апреля 2022 года	Новая госпрограмма вооружения будет нацелена на создание качественно новых видов оружия	https://www.1tv.ru/news/2022-04-04/425565-novaya_gosprogramma_vooruzheniya_budet_natselena_na_sozdanie_kachestvenno_novyh_vidov_oruzhiya
4 апреля 2022 года	Выпуск новостей в 15:00 от 04.04.2022	https://www.1tv.ru/news/2022-04-04/425552-vypusk_novostey_v_15_00_ot_04_04_2022
4 апреля 2022 года	Михаил Мишустин сообщил, что Россия возобновляет авиасообщение с 52 странами	https://www.1tv.ru/news/2022-04-04/425560-mihail_mishustin_soobschil_chto_rossiya_vozobnovlyaet_aviasoobschenie_s_52_stranami
4 апреля 2022 года	Владимир Путин поздравил Александра Вучича с убедительной победой на выборах президента Сербии	https://www.1tv.ru/news/2022-04-04/425556-vladimir_putin_pozdravil_aleksandra_vuchicha_s_ubeditelnoy_pobedoy_na_vyborah_prezidenta_serbii
4 апреля 2022 года	Сергей Лавров: Россия усматривает в таких провокациях, как в Буче, прямую угрозу международной безопасности	https://www.1tv.ru/news/2022-04-04/425555-sergey_lavrov_rossiya_usmatrivaet_v_takih_provokatsiyah_kak_v_buche_pryamuyu_ugrozu_mezhdunarodnoy_bezopasnosti
4 апреля 2022 года	Россия требует срочно созвать Совет Безопасности ООН, чтобы обсудить провокацию в городе Буча под Киевом	https://www.1tv.ru/news/2022-04-04/425554-rossiya_trebuet_srochno_sozvat_sovet_bezopasnosti_oon_chtoby_obsudit_provokatsiyu_v_gorode_bucha_pod_kievom
4 апреля 2022 года	Новая победа бойцов ЛНР и российских военных на подступах к Северодонецку	https://www.1tv.ru/news/2022-04-04/425553-novaya_pobeda_boytsov_lnr_i_rossiyskih_voennyh_na_podstupah_k_severodonetsku
4 апреля 2022 года	Президент РФ подписал указ об ответных мерах визового характера в связи с недружественными действиями иностранных государств	https://www.1tv.ru/news/2022-04-04/425559-prezident_rf_podpisal_ukaz_ob_otvetnyh_merah_vizovogo_haraktera_v_svyazi_s_nedruzhestvennymi_deystviyami_inostrannyh_gosudarstv
4 апреля 2022 года	Владимир Путин с вице-премьером Юрием Борисовым обсудил выполнение гособоронзаказа	https://www.1tv.ru/news/2022-04-04/425558-vladimir_putin_s_vitse_premierom_yuriem_borisovym_obsudil_vypolnenie_gosoboronzakaza
4 апреля 2022 года	Выпуск новостей в 14:00 от 04.04.2022	https://www.1tv.ru/news/2022-04-04/425543-vypusk_novostey_v_14_00_ot_04_04_2022
4 апреля 2022 года	В Москве открылась железнодорожная станция «Минская»	https://www.1tv.ru/news/2022-04-04/425550-v_moskve_otkrylas_zheleznodorozhnaya_stantsiya_minskaya
4 апреля 2022 года	Президент России поздравил премьер-министра Венгрии с победой возглавляемой им партии и ее союзников на парламентских выборах	https://www.1tv.ru/news/2022-04-04/425551-prezident_rossii_pozdravil_premier_ministra_vengrii_s_pobedoy_vozglavlyaemoy_im_partii_i_ee_soyuznikov_na_parlamentskih_vyborah
4 апреля 2022 года	Второе заседание парламентской комиссии по расследованию деятельности биолабораторий на Украине проходит в Совете Федерации	https://www.1tv.ru/news/2022-04-04/425548-vtoroe_zasedanie_parlamentskoy_komissii_po_rassledovaniyu_deyatelnosti_biolaboratoriy_na_ukraine_prohodit_v_sovete_federatsii
4 апреля 2022 года	Сергей Лавров прокомментировал провокацию в Буче под Киевом	https://www.1tv.ru/news/2022-04-04/425547-sergey_lavrov_prokommentiroval_provokatsiyu_v_buche_pod_kievom
4 апреля 2022 года	Новые данные от Минобороны РФ: за ночь российская авиация поразила 14 военных объектов Украины	https://www.1tv.ru/news/2022-04-04/425546-novye_dannye_ot_minoborony_rf_za_noch_rossiyskaya_aviatsiya_porazila_14_voennyh_ob_ektov_ukrainy
4 апреля 2022 года	Саперы ЛНР разминируют укрепсооружения, оставленные националистами	https://www.1tv.ru/news/2022-04-04/425545-sapery_lnr_razminiruyut_ukrepsooruzheniya_ostavlennye_natsionalistami
4 апреля 2022 года	В ДНР за последние сутки ранены 25 мирных жителей	https://www.1tv.ru/news/2022-04-04/425544-v_dnr_za_poslednie_sutki_raneny_25_mirnyh_zhiteley
4 апреля 2022 года	Выпуск новостей в 13:00 от 04.04.2022	https://www.1tv.ru/news/2022-04-04/425537-vypusk_novostey_v_13_00_ot_04_04_2022
4 апреля 2022 года	Владимир Путин поздравил премьер-министра Венгрии Виктора Орбана с победой на прошедших парламентских выборах	https://www.1tv.ru/news/2022-04-04/425542-vladimir_putin_pozdravil_premier_ministra_vengrii_viktora_orbana_s_pobedoy_na_proshedshih_parlamentskih_vyborah
4 апреля 2022 года	Минобороны РФ публикует имена военных, которые доблестно выполняют боевые задачи	https://www.1tv.ru/news/2022-04-04/425541-minoborony_rf_publikuet_imena_voennyh_kotorye_doblestno_vypolnyayut_boevye_zadachi
4 апреля 2022 года	Пленный боевик из «Айдара» сообщил о планируемом наступлении в Донбассе 8 марта	https://www.1tv.ru/news/2022-04-04/425540-plennyy_boevik_iz_aydara_soobschil_o_planiruemom_nastuplenii_v_donbasse_8_marta
4 апреля 2022 года	Вместе с подразделениями Народной милиции ЛНР на передовой оказалась съемочная группа Первого канала	https://www.1tv.ru/news/2022-04-04/425539-vmeste_s_podrazdeleniyami_narodnoy_militsii_lnr_na_peredovoy_okazalas_s_emochnaya_gruppa_pervogo_kanala
4 апреля 2022 года	Игорь Конашенков сообщил, как проходит спецоперация по защите Донбасса	https://www.1tv.ru/news/2022-04-04/425538-igor_konashenkov_soobschil_kak_prohodit_spetsoperatsiya_po_zaschite_donbassa
4 апреля 2022 года	Выпуск новостей в 12:00 от 04.04.2022	https://www.1tv.ru/news/2022-04-04/425529-vypusk_novostey_v_12_00_ot_04_04_2022
4 апреля 2022 года	В Великобритании обнаружили новый вариант «омикрона»	https://www.1tv.ru/news/2022-04-04/425533-v_velikobritanii_obnaruzhili_novyy_variant_omikrona
4 апреля 2022 года	Задержан водитель рейсового автобуса, рухнувшего с эстакады в Подмосковье	https://www.1tv.ru/news/2022-04-04/425536-zaderzhan_voditel_reysovogo_avtobusa_ruhnuvshego_s_estakady_v_podmoskovie
4 апреля 2022 года	В Совете Федерации проходит второе заседание парламентской комиссии по расследованию деятельности биолабораторий на Украине	https://www.1tv.ru/news/2022-04-04/425532-v_sovete_federatsii_prohodit_vtoroe_zasedanie_parlamentskoy_komissii_po_rassledovaniyu_deyatelnosti_biolaboratoriy_na_ukraine
4 апреля 2022 года	Сотрудники ФСБ задержали в Крыму сторонника украинских неонацистов, который хранил взрывчатку	https://www.1tv.ru/news/2022-04-04/425531-sotrudniki_fsb_zaderzhali_v_krymu_storonnika_ukrainskih_neonatsistov_kotoryy_hranil_vzryvchatku
4 апреля 2022 года	Пленные украинские военные рассказали о планируемых диверсиях	https://www.1tv.ru/news/2022-04-04/425530-plennye_ukrainskie_voennye_rasskazali_o_planiruemyh_diversiyah
4 апреля 2022 года	В Минобороны РФ сообщили новые данные о проведении спецоперации	https://www.1tv.ru/news/2022-04-04/425534-v_minoborony_rf_soobschili_novye_dannye_o_provedenii_spetsoperatsii
4 апреля 2022 года	ВСУ ведет интенсивный огонь по Донецкой республике	https://www.1tv.ru/news/2022-04-04/425535-vsu_vedet_intensivnyy_ogon_po_donetskoy_respublike
4 апреля 2022 года	Выпуск новостей в 11:00 от 04.04.2022	https://www.1tv.ru/news/2022-04-04/425521-vypusk_novostey_v_11_00_ot_04_04_2022
4 апреля 2022 года	В Подмосковье рейсовый автобус пробил отбойник и упал с эстакады на дорогу	https://www.1tv.ru/news/2022-04-04/425528-v_podmoskovie_reysovyy_avtobus_probil_otboynik_i_upal_s_estakady_na_dorogu
4 апреля 2022 года	«Аллигаторы» Ка-52 выполняют все поставленные боевые задачи	https://www.1tv.ru/news/2022-04-04/425525-alligatory_ka_52_vypolnyayut_vse_postavlennye_boevye_zadachi
4 апреля 2022 года	Командующий войсками Центрального военного округа Александр Лапин вручил награды российским бойцам	https://www.1tv.ru/news/2022-04-04/425524-komanduyuschiy_voyskami_tsentralnogo_voennogo_okruga_aleksandr_lapin_vruchil_nagrady_rossiyskim_boytsam
4 апреля 2022 года	Пленный боевик бандформирования «Айдар» рассказал о планируемом наступлении на Донбасс	https://www.1tv.ru/news/2022-04-04/425527-plennyy_boevik_bandformirovaniya_aydar_rasskazal_o_planiruemom_nastuplenii_na_donbass
4 апреля 2022 года	Россия созывает Совбез ООН в связи с провокацией в городе Буча	https://www.1tv.ru/news/2022-04-04/425523-rossiya_sozyvaet_sovbez_oon_v_svyazi_s_provokatsiey_v_gorode_bucha
4 апреля 2022 года	Минобороны РФ: за ночь российская авиация поразила 14 военных объектов Украины	https://www.1tv.ru/news/2022-04-04/425526-minoborony_rf_za_noch_rossiyskaya_aviatsiya_porazila_14_voennyh_ob_ektov_ukrainy
4 апреля 2022 года	Выпуск новостей в 09:00 от 04.04.2022	https://www.1tv.ru/news/2022-04-04/425512-vypusk_novostey_v_09_00_ot_04_04_2022
4 апреля 2022 года	На Первом канале стартует многосерийная драма «Никто не узнает»	https://www.1tv.ru/news/2022-04-04/425520-na_pervom_kanale_startuet_mnogoseriynaya_drama_nikto_ne_uznaet
4 апреля 2022 года	В Сербии победу на президентских выборах отмечает Александр Вучич	https://www.1tv.ru/news/2022-04-04/425519-v_serbii_pobedu_na_prezidentskih_vyborah_otmechaet_aleksandr_vuchich
4 апреля 2022 года	Виктор Орбан сохранит пост премьер-министра Венгрии на ближайшие четыре года	https://www.1tv.ru/news/2022-04-04/425518-viktor_orban_sohranit_post_premier_ministra_vengrii_na_blizhayshie_chetyre_goda
4 апреля 2022 года	Суперсовременная техника и мастерство пилотов: российские истребители уничтожают замаскированные военные объекты	https://www.1tv.ru/news/2022-04-04/425517-supersovremennaya_tehnika_i_masterstvo_pilotov_rossiyskie_istrebiteli_unichtozhayut_zamaskirovannye_voennye_ob_ekty
4 апреля 2022 года	Российские военные каждый день проявляют стойкость и профессионализм, выполняя поставленные задачи	https://www.1tv.ru/news/2022-04-04/425516-rossiyskie_voennye_kazhdyy_den_proyavlyayut_stoykost_i_professionalizm_vypolnyaya_postavlennye_zadachi
4 апреля 2022 года	Россия открыла гуманитарный коридор из Мариуполя с шести утра	https://www.1tv.ru/news/2022-04-04/425515-rossiya_otkryla_gumanitarnyy_koridor_iz_mariupolya_s_shesti_utra
4 апреля 2022 года	Россия созывает Совет безопасности ООН после вопиющей провокации радикалов в городе Буча под Киевом	https://www.1tv.ru/news/2022-04-04/425514-rossiya_sozyvaet_sovet_bezopasnosti_oon_posle_vopiyuschey_provokatsii_radikalov_v_gorode_bucha_pod_kievom
4 апреля 2022 года	Съемочная группа Первого канала оказалась под минометным обстрелом в районе Северодонецка	https://www.1tv.ru/news/2022-04-04/425513-s_emochnaya_gruppa_pervogo_kanala_okazalas_pod_minometnym_obstrelom_v_rayone_severodonetska
4 апреля 2022 года	Выпуск новостей в 07:00 от 04.04.2022	https://www.1tv.ru/news/2022-04-04/425505-vypusk_novostey_v_07_00_ot_04_04_2022
4 апреля 2022 года	Большая премьера на Первом: многосерийный фильм «Никто не узнает»	https://www.1tv.ru/news/2022-04-04/425511-bolshaya_premiera_na_pervom_mnogoseriynyy_film_nikto_ne_uznaet
4 апреля 2022 года	Антироссийская истерия на Западе доходит до абсурда	https://www.1tv.ru/news/2022-04-04/425510-antirossiyskaya_isteriya_na_zapade_dohodit_do_absurda
4 апреля 2022 года	В Сербии подводят итоги президентских выборов	https://www.1tv.ru/news/2022-04-04/425509-v_serbii_podvodyat_itogi_prezidentskih_vyborov
4 апреля 2022 года	Российские военные, выполняя боевые задачи, проявляют мужество и героизм	https://www.1tv.ru/news/2022-04-04/425508-rossiyskie_voennye_vypolnyaya_boevye_zadachi_proyavlyayut_muzhestvo_i_geroizm
4 апреля 2022 года	Россия созывает Совет Безопасности ООН после провокации в украинской Буче	https://www.1tv.ru/news/2022-04-04/425506-rossiya_sozyvaet_sovet_bezopasnosti_oon_posle_provokatsii_v_ukrainskoy_buche
3 апреля 2022 года	Выпуск программы «Воскресное Время» в 21:00 от 03.04.2022	https://www.1tv.ru/news/2022-04-03/425487-vypusk_programmy_voskresnoe_vremya_v_21_00_ot_03_04_2022
3 апреля 2022 года	Иррациональные действия Запада могут привести к продовольственному кризису на всей планете	https://www.1tv.ru/news/2022-04-03/425504-irratsionalnye_deystviya_zapada_mogut_privesti_k_prodovolstvennomu_krizisu_na_vsey_planete
3 апреля 2022 года	Китай и Индия подтвердили готовность работать с Россией и наращивать взаимовыгодное сотрудничество	https://www.1tv.ru/news/2022-04-03/425503-kitay_i_indiya_podtverdili_gotovnost_rabotat_s_rossiey_i_naraschivat_vzaimovygodnoe_sotrudnichestvo
3 апреля 2022 года	Об итогах переговоров в Стамбуле Владимир Путин говорил по телефону с европейскими лидерами	https://www.1tv.ru/news/2022-04-03/425502-ob_itogah_peregovorov_v_stambule_vladimir_putin_govoril_po_telefonu_s_evropeyskimi_liderami
3 апреля 2022 года	В США завершается расследование об иностранных контактах и схемах Хантера Байдена	https://www.1tv.ru/news/2022-04-03/425501-v_ssha_zavershaetsya_rassledovanie_ob_inostrannyh_kontaktah_i_shemah_hantera_baydena
3 апреля 2022 года	Создание биологического оружия на Украине финансировал сын президента США Хантер Байден	https://www.1tv.ru/news/2022-04-03/425499-sozdanie_biologicheskogo_oruzhiya_na_ukraine_finansiroval_syn_prezidenta_ssha_hanter_bayden
3 апреля 2022 года	Россия потребовала созыва Совбеза ООН на 4 апреля из-за провокации неонацистов в городе Буча	https://www.1tv.ru/news/2022-04-03/425500-rossiya_potrebovala_sozyva_sovbeza_oon_na_4_aprelya_iz_za_provokatsii_neonatsistov_v_gorode_bucha
3 апреля 2022 года	Съемочная группа Первого канала помогает искать родных тем, кто вырвался из ада националистов	https://www.1tv.ru/news/2022-04-03/425498-s_emochnaya_gruppa_pervogo_kanala_pomogaet_iskat_rodnyh_tem_kto_vyrvalsya_iz_ada_natsionalistov
3 апреля 2022 года	Опрос ВЦИОМ показывает рост уровня поддержки Владимира Путина за месяц до 81% опрошенных	https://www.1tv.ru/news/2022-04-03/425497-opros_vtsiom_pokazyvaet_rost_urovnya_podderzhki_vladimira_putina_za_mesyats_do_81_oproshennyh
3 апреля 2022 года	Правительство приняло уже четвертый пакет мер поддержки, которые коснутся буквально каждой отрасли	https://www.1tv.ru/news/2022-04-03/425496-pravitelstvo_prinyalo_uzhe_chetvertyy_paket_mer_podderzhki_kotorye_kosnutsya_bukvalno_kazhdoy_otrasli
3 апреля 2022 года	Иностранные журналисты начинают рассказывать неудобную правду о событиях в Донбассе и на Украине	https://www.1tv.ru/news/2022-04-03/425495-inostrannye_zhurnalisty_nachinayut_rasskazyvat_neudobnuyu_pravdu_o_sobytiyah_v_donbasse_i_na_ukraine
3 апреля 2022 года	В Минобороны РФ ответили на обвинение фабрики фейков о расправе над мирными жителями на Украине	https://www.1tv.ru/news/2022-04-03/425494-v_minoborony_rf_otvetili_na_obvinenie_fabriki_feykov_o_rasprave_nad_mirnymi_zhitelyami_na_ukraine
3 апреля 2022 года	Девушка-блогер из мариупольского роддома рассказала, как из нее делали героиню фейка	https://www.1tv.ru/news/2022-04-03/425493-devushka_bloger_iz_mariupolskogo_roddoma_rasskazala_kak_iz_nee_delali_geroinyu_feyka
3 апреля 2022 года	Военные преступления украинских националистов травмируют западных правозащитников	https://www.1tv.ru/news/2022-04-03/425492-voennye_prestupleniya_ukrainskih_natsionalistov_travmiruyut_zapadnyh_pravozaschitnikov
3 апреля 2022 года	Героическими поступками российских военнослужащих восхищаются и на Родине, и жители Украины	https://www.1tv.ru/news/2022-04-03/425491-geroicheskimi_postupkami_rossiyskih_voennosluzhaschih_voshischayutsya_i_na_rodine_i_zhiteli_ukrainy
3 апреля 2022 года	Дмитрий Песков прокомментировал атаку украинских вертолетов на нефтехранилище в Белгороде	https://www.1tv.ru/news/2022-04-03/425490-dmitriy_peskov_prokommentiroval_ataku_ukrainskih_vertoletov_na_neftehranilische_v_belgorode
3 апреля 2022 года	Позиция Москвы неизменна в части целей и задач спецоперации, а также по Республике Крым и Донбассу	https://www.1tv.ru/news/2022-04-03/425489-pozitsiya_moskvy_neizmenna_v_chasti_tseley_i_zadach_spetsoperatsii_a_takzhe_po_respublike_krym_i_donbassu
3 апреля 2022 года	Вступило в силу решение Владимира Путина об оплате поставок газа для недружественных стран за рубли	https://www.1tv.ru/news/2022-04-03/425488-vstupilo_v_silu_reshenie_vladimira_putina_ob_oplate_postavok_gaza_dlya_nedruzhestvennyh_stran_za_rubli
3 апреля 2022 года	Выпуск новостей в 18:00 от 03.04.2022	https://www.1tv.ru/news/2022-04-03/425476-vypusk_novostey_v_18_00_ot_03_04_2022
3 апреля 2022 года	Синоптики прогнозируют возможность небольших снегопадов в Москве в ближайшие дни	https://www.1tv.ru/news/2022-04-03/425486-sinoptiki_prognoziruyut_vozmozhnost_nebolshih_snegopadov_v_moskve_v_blizhayshie_dni
3 апреля 2022 года	В Сербии и Венгрии выбирают парламент, а сербы еще участвуют в выборах президента	https://www.1tv.ru/news/2022-04-03/425485-v_serbii_i_vengrii_vybirayut_parlament_a_serby_esche_uchastvuyut_v_vyborah_prezidenta
3 апреля 2022 года	Сотни жителей Германии проехали сегодня с российскими флагами по улицам Берлина	https://www.1tv.ru/news/2022-04-03/425484-sotni_zhiteley_germanii_proehali_segodnya_s_rossiyskimi_flagami_po_ulitsam_berlina
3 апреля 2022 года	В Москве сегодня тушили пожар в Центральной клинической больнице Российской Академии Наук	https://www.1tv.ru/news/2022-04-03/425483-v_moskve_segodnya_tushili_pozhar_v_tsentralnoy_klinicheskoy_bolnitse_rossiyskoy_akademii_nauk
3 апреля 2022 года	Местные власти и социальные службы в разных российских регионах помогают украинским беженцам	https://www.1tv.ru/news/2022-04-03/425482-mestnye_vlasti_i_sotsialnye_sluzhby_v_raznyh_rossiyskih_regionah_pomogayut_ukrainskim_bezhentsam
3 апреля 2022 года	Российские военные ради освобождения Донбасса ежедневно проявляют отвагу и профессионализм	https://www.1tv.ru/news/2022-04-03/425481-rossiyskie_voennye_radi_osvobozhdeniya_donbassa_ezhednevno_proyavlyayut_otvagu_i_professionalizm
3 апреля 2022 года	Мирные жители не могут покинуть город Рубежное из-за обстрелов со стороны националистов	https://www.1tv.ru/news/2022-04-03/425480-mirnye_zhiteli_ne_mogut_pokinut_gorod_rubezhnoe_iz_za_obstrelov_so_storony_natsionalistov
3 апреля 2022 года	Киев публикует постановочные кадры уничтожения мирных жителей в Буче Киевской области	https://www.1tv.ru/news/2022-04-03/425479-kiev_publikuet_postanovochnye_kadry_unichtozheniya_mirnyh_zhiteley_v_buche_kievskoy_oblasti
3 апреля 2022 года	Последние данные от Минобороны РФ, в том числе об ударе по нефтехранилищам в районе Одессы	https://www.1tv.ru/news/2022-04-03/425478-poslednie_dannye_ot_minoborony_rf_v_tom_chisle_ob_udare_po_neftehranilischam_v_rayone_odessy
3 апреля 2022 года	Российские саперы приступили к разминированию школ и других объектов в Сумской области Украины	https://www.1tv.ru/news/2022-04-03/425477-rossiyskie_sapery_pristupili_k_razminirovaniyu_shkol_i_drugih_ob_ektov_v_sumskoy_oblasti_ukrainy
3 апреля 2022 года	Выпуск новостей в 15:00 от 03.04.2022	https://www.1tv.ru/news/2022-04-03/425467-vypusk_novostey_v_15_00_ot_03_04_2022
3 апреля 2022 года	Подобного прошедшему накануне в Москве снегопаду в апреле не было 50 лет	https://www.1tv.ru/news/2022-04-03/425475-podobnogo_proshedshemu_nakanune_v_moskve_snegopadu_v_aprele_ne_bylo_50_let
3 апреля 2022 года	В Венгрии выбирают парламент, а в Сербии проходят выборы парламента и президента	https://www.1tv.ru/news/2022-04-03/425474-v_vengrii_vybirayut_parlament_a_v_serbii_prohodyat_vybory_parlamenta_i_prezidenta
3 апреля 2022 года	В разных регионах России беженцам с Украины помогают с жильем и работой	https://www.1tv.ru/news/2022-04-03/425473-v_raznyh_regionah_rossii_bezhentsam_s_ukrainy_pomogayut_s_zhiliem_i_rabotoy
3 апреля 2022 года	Ради освобождения Донбасса российские военные ежедневно проявляют отвагу и профессионализм	https://www.1tv.ru/news/2022-04-03/425472-radi_osvobozhdeniya_donbassa_rossiyskie_voennye_ezhednevno_proyavlyayut_otvagu_i_professionalizm
3 апреля 2022 года	Жители Рубежного не могут покинуть город из-за обстрелов со стороны националистов	https://www.1tv.ru/news/2022-04-03/425471-zhiteli_rubezhnogo_ne_mogut_pokinut_gorod_iz_za_obstrelov_so_storony_natsionalistov
3 апреля 2022 года	В освобожденных районах Сумской области приступили к работе российские саперы	https://www.1tv.ru/news/2022-04-03/425470-v_osvobozhdennyh_rayonah_sumskoy_oblasti_pristupili_k_rabote_rossiyskie_sapery
3 апреля 2022 года	В Минобороны сообщили об уничтожении нефтеперерабатывающего завода в районе Одессы	https://www.1tv.ru/news/2022-04-03/425469-v_minoborony_soobschili_ob_unichtozhenii_neftepererabatyvayuschego_zavoda_v_rayone_odessy
3 апреля 2022 года	На юге Москвы горит Центральная клиническая больница Российской Академии Наук	https://www.1tv.ru/news/2022-04-03/425468-na_yuge_moskvy_gorit_tsentralnaya_klinicheskaya_bolnitsa_rossiyskoy_akademii_nauk
3 апреля 2022 года	Выпуск новостей в 12:00 от 03.04.2022	https://www.1tv.ru/news/2022-04-03/425459-vypusk_novostey_v_12_00_ot_03_04_2022
3 апреля 2022 года	В российских регионах готовятся к паводкам, пик которых придется на конец апреля	https://www.1tv.ru/news/2022-04-03/425466-v_rossiyskih_regionah_gotovyatsya_k_pavodkam_pik_kotoryh_pridetsya_na_konets_aprelya
3 апреля 2022 года	Мощный снегопад обрушил на столицу половину месячной нормы осадков	https://www.1tv.ru/news/2022-04-03/425465-moschnyy_snegopad_obrushil_na_stolitsu_polovinu_mesyachnoy_normy_osadkov
3 апреля 2022 года	Власти разных европейских стран вынуждены выдумывать новые способы экономить энергию	https://www.1tv.ru/news/2022-04-03/425464-vlasti_raznyh_evropeyskih_stran_vynuzhdeny_vydumyvat_novye_sposoby_ekonomit_energiyu
3 апреля 2022 года	По всей России открываются пункты временного размещения для приема беженцев с Украины	https://www.1tv.ru/news/2022-04-03/425463-po_vsey_rossii_otkryvayutsya_punkty_vremennogo_razmescheniya_dlya_priema_bezhentsev_s_ukrainy
3 апреля 2022 года	Из-за постоянных обстрелов с украинской стороны жители Рубежного не могут покинуть опасную зону	https://www.1tv.ru/news/2022-04-03/425462-iz_za_postoyannyh_obstrelov_s_ukrainskoy_storony_zhiteli_rubezhnogo_ne_mogut_pokinut_opasnuyu_zonu
3 апреля 2022 года	Экипажи армейской авиации выполнили пуски ракет по замаскированным позициям ВСУ	https://www.1tv.ru/news/2022-04-03/425461-ekipazhi_armeyskoy_aviatsii_vypolnili_puski_raket_po_zamaskirovannym_pozitsiyam_vsu
3 апреля 2022 года	В Минобороны РФ сообщили свежие данные о ходе специальной военной операции в Донбассе	https://www.1tv.ru/news/2022-04-03/425460-v_minoborony_rf_soobschili_svezhie_dannye_o_hode_spetsialnoy_voennoy_operatsii_v_donbasse
3 апреля 2022 года	Выпуск новостей в 10:00 от 03.04.2022	https://www.1tv.ru/news/2022-04-03/425452-vypusk_novostey_v_10_00_ot_03_04_2022
3 апреля 2022 года	Несмотря на зимние сюрпризы погоды, в регионах начали готовиться к сезону паводков	https://www.1tv.ru/news/2022-04-03/425458-nesmotrya_na_zimnie_syurprizy_pogody_v_regionah_nachali_gotovitsya_k_sezonu_pavodkov
3 апреля 2022 года	В Москве к вечеру высота сугробов в столице может перевалить за 30 сантиметров	https://www.1tv.ru/news/2022-04-03/425457-v_moskve_k_vecheru_vysota_sugrobov_v_stolitse_mozhet_perevalit_za_30_santimetrov
3 апреля 2022 года	Больше 14 тысяч человек эвакуировали из ДНР и ЛНР российские военные	https://www.1tv.ru/news/2022-04-03/425456-bolshe_14_tysyach_chelovek_evakuirovali_iz_dnr_i_lnr_rossiyskie_voennye
3 апреля 2022 года	В Минобороны РФ рассказали о новых подвигах военых во время спецоперации на Украине	https://www.1tv.ru/news/2022-04-03/425455-v_minoborony_rf_rasskazali_o_novyh_podvigah_voenyh_vo_vremya_spetsoperatsii_na_ukraine
3 апреля 2022 года	Репортаж о ситуации в Рубежном, по которому прицельно бьют бандформирования	https://www.1tv.ru/news/2022-04-03/425454-reportazh_o_situatsii_v_rubezhnom_po_kotoromu_pritselno_byut_bandformirovaniya
3 апреля 2022 года	Россия по просьбе президента Турции готова эвакуировать иностранцев из Мариуполя	https://www.1tv.ru/news/2022-04-03/425453-rossiya_po_prosbe_prezidenta_turtsii_gotova_evakuirovat_inostrantsev_iz_mariupolya
2 апреля 2022 года	Выпуск программы «Время» в 21:00 от 02.04.2022	https://www.1tv.ru/news/2022-04-02/425429-vypusk_programmy_vremya_v_21_00_ot_02_04_2022
2 апреля 2022 года	Невероятная судьба и сила воли: не стало актрисы Александры Яковлевой	https://www.1tv.ru/news/2022-04-02/425451-neveroyatnaya_sudba_i_sila_voli_ne_stalo_aktrisy_aleksandry_yakovlevoy
2 апреля 2022 года	У мусульман начался священный месяц Рамадан	https://www.1tv.ru/news/2022-04-02/425450-u_musulman_nachalsya_svyaschennyy_mesyats_ramadan
2 апреля 2022 года	Столичный регион в начале апреля завалило снегом	https://www.1tv.ru/news/2022-04-02/425449-stolichnyy_region_v_nachale_aprelya_zavalilo_snegom
2 апреля 2022 года	В Красноярском крае борются с сильным лесным пожаром	https://www.1tv.ru/news/2022-04-02/425448-v_krasnoyarskom_krae_boryutsya_s_silnym_lesnym_pozharom
2 апреля 2022 года	Беженцам из Донбасса помогает вся Россия	https://www.1tv.ru/news/2022-04-02/425447-bezhentsam_iz_donbassa_pomogaet_vsya_rossiya
2 апреля 2022 года	В Большом театре начинается масштабная благотворительная акция «Открытый занавес», организованная Министерством культуры	https://www.1tv.ru/news/2022-04-02/425446-v_bolshom_teatre_nachinaetsya_masshtabnaya_blagotvoritelnaya_aktsiya_otkrytyy_zanaves_organizovannaya_ministerstvom_kultury
2 апреля 2022 года	«Единая Россия» и белорусское общественное объединение «Белая Русь» заключили соглашение о сотрудничестве	https://www.1tv.ru/news/2022-04-02/425445-edinaya_rossiya_i_belorusskoe_obschestvennoe_ob_edinenie_belaya_rus_zaklyuchili_soglashenie_o_sotrudnichestve
2 апреля 2022 года	В России посевные работы будут закончены до 1 мая	https://www.1tv.ru/news/2022-04-02/425444-v_rossii_posevnye_raboty_budut_zakoncheny_do_1_maya
